event_id,customer_id,event_date,signal_type,detail
5855,1175,2024-11-22,support_ticket,"Asked about slow data speeds, sounded a little frustrated but stayed polite."
5856,1175,2025-06-12,csat_survey,4
5857,1175,2026-02-17,support_ticket,Raised a billing error and wasn't fully satisfied with how it was handled.
5858,1176,2020-12-23,support_ticket,Called again about coverage issues at their new address - this is the third time it hasn't been resolved.
5859,1176,2021-07-09,support_ticket,Said they're actively comparing providers because of long wait times reaching support.
5860,1176,2021-09-03,support_ticket,Escalated long wait times reaching support after two unresolved prior contacts.
5861,1176,2021-09-14,csat_survey,4
5862,1176,2022-04-29,billing_event,missed_payment
5863,1176,2022-08-05,billing_event,late_payment
5864,1176,2022-11-13,support_ticket,Asked directly what it would take to cancel after ongoing dropped calls.
5865,1176,2023-03-01,billing_event,late_payment
5866,1176,2023-04-25,csat_survey,2
5867,1176,2024-08-14,billing_event,missed_payment
5868,1176,2024-09-17,billing_event,missed_payment
5869,1176,2024-10-08,support_ticket,Said they're actively comparing providers because of trouble accessing their account online.
5870,1177,2020-07-24,csat_survey,8
5871,1177,2020-08-16,support_ticket,"Asked a quick question about coverage issues at their new address, resolved without any fuss."
5872,1177,2020-11-16,billing_event,plan_upgrade
5873,1177,2021-01-07,billing_event,on_time_payment
5874,1177,2021-07-07,support_ticket,"Asked how a delayed refund would affect their next bill, no complaints raised."
5875,1177,2022-03-15,billing_event,on_time_payment
5876,1177,2023-01-15,support_ticket,"Reached out about trouble accessing their account online - nothing urgent, just wanted clarity."
5877,1177,2023-08-04,support_ticket,"Called about a network outage in their area, said the support experience was quick and easy."
5878,1177,2023-10-04,billing_event,on_time_payment
5879,1177,2023-10-16,support_ticket,"Reached out about trouble accessing their account online - nothing urgent, just wanted clarity."
5880,1177,2024-01-26,csat_survey,9
5881,1177,2024-04-11,billing_event,on_time_payment
5882,1178,2025-08-24,csat_survey,4
5883,1178,2026-05-25,support_ticket,"Mentioned the app crashing repeatedly, and referenced a competitor's cheaper offer."
5884,1178,2026-07-08,billing_event,on_time_payment
5885,1179,2026-01-02,billing_event,on_time_payment
5886,1179,2026-05-21,billing_event,on_time_payment
5887,1179,2026-06-23,support_ticket,"Followed up on slow data speeds from a prior chat, all sorted now."
5888,1180,2024-02-26,support_ticket,Queried a faulty modem/router and asked whether a better plan was available.
5889,1180,2024-03-26,support_ticket,"Reported a delayed refund, said the first fix attempt didn't fully work."
5890,1180,2024-06-15,billing_event,late_payment
5891,1180,2024-11-25,billing_event,on_time_payment
5892,1180,2025-04-06,support_ticket,Raised an unexpected price increase and wasn't fully satisfied with how it was handled.
5893,1180,2025-11-05,support_ticket,Queried confusion over plan inclusions and asked whether a better plan was available.
5894,1180,2025-11-27,csat_survey,5
